iso_code;continent;location;date;total_cases;new_cases;new_cases_smoothed;total_deaths;new_deaths;new_deaths_smoothed;total_cases_per_million;new_cases_per_million;new_cases_smoothed_per_million;total_deaths_per_million;new_deaths_per_million;new_deaths_smoothed_per_million;reproduction_rate;icu_patients;icu_patients_per_million;hosp_patients;hosp_patients_per_million;weekly_icu_admissions;weekly_icu_admissions_per_million;weekly_hosp_admissions;weekly_hosp_admissions_per_million;new_tests;total_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;positive_rate;tests_per_case;tests_units;total_vaccinations;new_vaccinations;new_vaccinations_smoothed;total_vaccinations_per_hundred;new_vaccinations_smoothed_per_million;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index
ITA;Europe;Italy;31/01/2020;20;20;;;;;33;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;1944;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;01/02/2020;20;0;;;;;33;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1944;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;02/02/2020;20;0;;;;;33;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1944;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;03/02/2020;20;0;;;;;33;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1944;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;04/02/2020;20;0;;;;;33;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1944;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;05/02/2020;20;0;286;;;0;33;0;5;;;0;;;;;;;;;;;;;;;;;;;;;;;;1944;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;06/02/2020;20;0;286;;;0;33;0;5;;;0;;;;;;;;;;;;;;;;;;;;;;;;1944;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;07/02/2020;30;10;143;;;0;5;17;2;;;0;;;;;;;;;;;;;;;;;;;;;;;;1944;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;08/02/2020;30;0;143;;;0;5;0;2;;;0;;;;;;;;;;;;;;;;;;;;;;;;1944;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;09/02/2020;30;0;143;;;0;5;0;2;;;0;;;;;;;;;;;;;;;;;;;;;;;;1944;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;10/02/2020;30;0;143;;;0;5;0;2;;;0;;;;;;;;;;;;;;;;;;;;;;;;1944;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;11/02/2020;30;0;143;;;0;5;0;2;;;0;;;;;;;;;;;;;;;;;;;;;;;;1944;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;12/02/2020;30;0;143;;;0;5;0;2;;;0;;;;;;;;;;;;;;;;;;;;;;;;1944;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;13/02/2020;30;0;143;;;0;5;0;2;;;0;;;;;;;;;;;;;;;;;;;;;;;;1944;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;14/02/2020;30;0;0;;;0;5;0;0;;;0;;;;;;;;;;;;;;;;;;;;;;;;1944;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;15/02/2020;30;0;0;;;0;5;0;0;;;0;;;;;;;;;;;;;;;;;;;;;;;;1944;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;16/02/2020;30;0;0;;;0;5;0;0;;;0;;;;;;;;;;;;;;;;;;;;;;;;1944;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;17/02/2020;30;0;0;;;0;5;0;0;;;0;;;;;;;;;;;;;;;;;;;;;;;;1944;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;18/02/2020;30;0;0;;;0;5;0;0;;;0;;;;;;;;;;;;;;;;;;;;;;;;1944;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;19/02/2020;30;0;0;;;0;5;0;0;;;0;;;;;;;;;;;;;;;;;;;;;;;;1944;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;20/02/2020;30;0;0;;;0;5;0;0;;;0;;;;;;;;;;;;;;;;;;;;;;;;1944;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;21/02/2020;200;170;2429;10;10;143;331;281;4;17;17;2;;;;;;;;;;;;;;;;;;;;;;;;2778;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;22/02/2020;620;420;8429;20;10;286;1025;695;139;33;17;5;;;;;;;;;;;;;;;;;;;;;;;;3704;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;23/02/2020;1550;930;21714;30;10;429;2564;1538;359;5;17;7;;;;;;;;468.793;7.754;;;;;;;;;;;;;;;6991;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;24/02/2020;2290;740;32286;70;40;10;3788;1224;534;116;66;17;326;26.0;0.43;127.0;2.1;;;;;;4324.0;0.072;;;;;;tests performed;;;;;;6991;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;25/02/2020;3220;930;45571;100;30;1429;5326;1538;754;165;5;24;326;35.0;0.579;149.0;2.464;;;;;4299.0;8623.0;0.143;0.071;;;;;tests performed;;;;;;6991;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;26/02/2020;4530;1310;64286;120;20;1714;7492;2167;1063;198;33;28;326;36.0;0.595;164.0;2.712;;;;;964.0;9587.0;0.159;0.016;;;;;tests performed;;;;;;6991;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;27/02/2020;6550;2020;93143;170;50;2429;10833;3341;1541;281;83;4;325;56.0;0.926;304.0;5.028;;;;;2427.0;12014.0;0.199;0.04;;;;;tests performed;;;;;;6991;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;28/02/2020;8880;2330;1240;210;40;2857;14687;3854;2051;347;66;47;316;64.0;1.059;409.0;6.765;;;;;3681.0;15695.0;0.26;0.061;;;;;tests performed;;;;;;6991;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;29/02/2020;11280;2400;152286;290;80;3857;18656;3969;2519;48;132;64;308;105.0;1.737;506.0;8.369;;;;;2966.0;18661.0;0.309;0.049;;;;;tests performed;;;;;;6991;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;01/03/2020;16940;5660;219857;340;50;4429;28018;9361;3636;562;83;73;306;140.0;2.316;779.0;12.884;;;2234.781;36.962;2466.0;21127.0;0.349;0.041;;;;;tests performed;;;;;;6991;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;02/03/2020;20360;3420;258143;520;180;6429;33674;5656;427;86;298;106;283;166.0;2.746;908.0;15.018;;;;;2218.0;23345.0;0.386;0.037;2717.0;0.045;0.095;10.5;tests performed;;;;;;6991;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;03/03/2020;25020;4660;311429;790;270;9857;41381;7707;5151;1307;447;163;271;229.0;3.788;1263.0;20.889;;;;;2511.0;25856.0;0.428;0.042;2462.0;0.041;0.126;7.9;tests performed;;;;;;6991;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;04/03/2020;30890;5870;376571;1070;280;13571;5109;9709;6228;177;463;224;264;295.0;4.879;1641.0;27.141;;;;;3981.0;29837.0;0.493;0.066;2893.0;0.048;0.13;7.7;tests performed;;;;;;7454;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;05/03/2020;38580;7690;457571;1480;410;18714;63809;12719;7568;2448;678;31;26;351.0;5.805;2141.0;35.411;;;;;2525.0;32362.0;0.535;0.042;2907.0;0.048;0.157;6.4;tests performed;;;;;;7454;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;06/03/2020;46360;7780;535429;1970;490;25143;76676;12868;8856;3258;81;416;255;462.0;7.641;2856.0;47.236;;;;;3997.0;36359.0;0.601;0.066;2952.0;0.049;0.181;5.5;tests performed;;;;;;7454;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;07/03/2020;58830;12470;679286;2330;360;29143;97301;20625;11235;3854;595;482;254;567.0;9.378;3218.0;53.224;;;;;5703.0;42062.0;0.696;0.094;3343.0;0.055;0.203;4.9;tests performed;;;;;;7454;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;08/03/2020;73750;14920;811571;3660;1330;47429;121978;24677;13423;6053;22;784;248;650.0;10.751;4207.0;69.581;;;7076.972;117.049;7875.0;49937.0;0.826;0.13;4116.0;0.068;0.197;5.1;tests performed;;;;;;7454;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;09/03/2020;91720;17970;1019429;4630;970;58714;151699;29721;16861;7658;1604;971;239;733.0;12.123;5049.0;83.507;;;;;3889.0;53826.0;0.89;0.064;4354.0;0.072;0.234;4.3;tests performed;;;;;;7454;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;10/03/2020;101490;9770;1092429;6310;1680;78857;167858;16159;18068;10436;2779;1304;227;877.0;14.505;5915.0;97.83;;;;;6935.0;60761.0;1.005;0.115;4986.0;0.082;0.219;4.6;tests performed;;;;;;8241;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;11/03/2020;124620;23130;13390;8270;1960;102857;206114;38256;22146;13678;3242;1701;227;1028.0;17.002;6866.0;113.559;;;;;12393.0;73154.0;1.21;0.205;6188.0;0.102;0.216;4.6;tests performed;;;;;;8519;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;12/03/2020;151130;26510;1607857;10160;1890;1240;249959;43846;26593;16804;3126;2051;223;1153.0;19.07;7803.0;129.057;;;;;12857.0;86011.0;1.423;0.213;7664.0;0.127;0.21;4.8;tests performed;;;;;;8519;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;13/03/2020;176600;25470;1860571;12660;2500;152714;292085;42126;30773;20939;4135;2526;215;1328.0;21.964;8754.0;144.786;;;;;11477.0;97488.0;1.612;0.19;8733.0;0.144;0.213;4.7;tests performed;;;;;;8519;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;14/03/2020;211570;34970;21820;14410;1750;172571;349923;57838;36089;23833;2894;2854;209;1518.0;25.107;9890.0;163.574;;;;;11682.0;109170.0;1.806;0.193;9587.0;0.159;0.228;4.4;tests performed;;;;;;8519;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;15/03/2020;247470;35900;2481714;18090;3680;206143;4093;59376;41046;2992;6086;3409;20;1672.0;27.654;11335.0;187.474;;;12919.856;213.686;15729.0;124899.0;2.066;0.26;10709.0;0.177;0.232;4.3;tests performed;;;;;;8519;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;16/03/2020;279800;32330;2686857;21580;3490;242143;462771;53472;44439;35692;5772;4005;19;1851.0;30.614;12876.0;212.961;;;;;13063.0;137962.0;2.282;0.216;12019.0;0.199;0.224;4.5;tests performed;;;;;;8519;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;17/03/2020;315060;35260;30510;25030;3450;267429;521089;58318;50462;41398;5706;4423;184;2060.0;34.071;14954.0;247.33;;;;;10695.0;148657.0;2.459;0.177;12557.0;0.208;0.243;4.1;tests performed;;;;;;8519;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;18/03/2020;357130;42070;3321571;29780;4750;307286;59067;69581;54937;49254;7856;5082;181;2257.0;37.329;16620.0;274.884;;;;;16884.0;165541.0;2.738;0.279;13198.0;0.218;0.252;4.0;tests performed;;;;;;8519;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;19/03/2020;410350;53220;3703143;34050;4270;341286;678693;88022;61248;56317;7062;5645;178;2498.0;41.315;18255.0;301.926;;;;;17236.0;182777.0;3.023;0.285;13824.0;0.229;0.268;3.7;tests performed;;;;;;8519;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;20/03/2020;470210;59860;4194429;40320;6270;395143;777697;99005;69373;66687;1037;6535;173;2655.0;43.912;18675.0;308.873;;;;;24109.0;206886.0;3.422;0.399;15628.0;0.258;0.268;3.7;tests performed;;;;;;9167;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;21/03/2020;535780;65570;4631571;48250;7930;483429;886146;108449;76603;79802;13116;7996;165;2857.0;47.253;20565.0;340.132;;;;;26336.0;233222.0;3.857;0.436;17722.0;0.293;0.261;3.8;tests performed;;;;;;9167;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;22/03/2020;591380;55600;49130;54760;6510;523857;978105;91959;81258;9057;10767;8664;153;3009.0;49.767;22855.0;378.007;;;18230.841;301.526;25180.0;258402.0;4.274;0.416;19072.0;0.315;0.258;3.9;tests performed;;;;;;9167;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;23/03/2020;639270;47890;5135286;60770;6010;559857;1057312;79207;84934;10051;994;926;143;3204.0;52.992;23896.0;395.225;;;;;17066.0;275468.0;4.556;0.282;19644.0;0.325;0.261;3.8;tests performed;;;;;;9167;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;24/03/2020;691760;52490;5381429;68200;7430;616714;1144127;86815;89005;112798;12289;102;136;3396.0;56.168;25333.0;418.992;;;;;21496.0;296964.0;4.912;0.356;21187.0;0.35;0.254;3.9;tests performed;;;;;;9167;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;25/03/2020;743860;52100;5524714;75030;6830;646429;1230297;8617;91375;124095;11296;10692;131;3489.0;57.706;26601.0;439.964;;;;;27481.0;324445.0;5.366;0.455;22701.0;0.375;0.243;4.1;tests performed;;;;;;9167;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;26/03/2020;805890;62030;5650571;82150;7120;687143;1332891;102594;93457;135871;11776;11365;127;3612.0;59.74;28365.0;469.139;;;;;36615.0;361060.0;5.972;0.606;25469.0;0.421;0.222;4.5;tests performed;;;;;;9167;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;27/03/2020;864980;59090;5639571;91340;9190;728857;1430622;97731;93275;151071;152;12055;121;3732.0;61.725;29761.0;492.228;;;;;33019.0;394079.0;6.518;0.546;26742.0;0.442;0.211;4.7;tests performed;;;;;;9167;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;28/03/2020;924720;59740;5556286;100230;8890;742571;1529428;98806;91897;165774;14703;12282;116;3856.0;63.776;30532.0;504.98;;;;;35447.0;429526.0;7.104;0.586;28043.0;0.464;0.198;5.0;tests performed;;;;;;9167;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;29/03/2020;976890;52170;5507286;107790;7560;757571;1615714;86286;91087;178278;12504;1253;109;3906.0;64.603;31292.0;517.55;;;15106.555;249.853;24504.0;454030.0;7.509;0.405;27947.0;0.462;0.197;5.1;tests performed;;;;;;9167;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;30/03/2020;1017390;40500;5401714;115910;8120;787714;1682698;66984;89341;191708;1343;13028;103;3981.0;65.843;31776.0;525.555;;;;;23329.0;477359.0;7.895;0.386;28842.0;0.477;0.187;5.3;tests performed;;;;;;9167;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;31/03/2020;1057920;40530;5230857;124280;8370;801143;1749732;67034;86515;205551;13843;1325;99;4023.0;66.538;32215.0;532.816;;;;;29609.0;506968.0;8.385;0.49;30001.0;0.496;0.174;5.7;tests performed;;;;;;9167;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;01/04/2020;1105740;47820;5169714;131550;7270;807429;1828823;79091;85504;217575;12024;13354;98;4035.0;66.736;32438.0;536.504;;;;;34455.0;541423.0;8.955;0.57;30997.0;0.513;0.167;6.0;tests performed;;;;;;9167;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;02/04/2020;1152420;46680;4950429;139150;7600;814286;1906029;77206;81877;230145;1257;13468;97;4053.0;67.034;32593.0;539.067;;;;;39809.0;581232.0;9.613;0.658;31453.0;0.52;0.157;6.4;tests performed;;;;;;9167;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;03/04/2020;1198270;45850;4761286;146810;7660;792429;1981862;75833;78749;242814;12669;13106;95;4068.0;67.282;32809.0;542.64;;;;;38617.0;619849.0;10.252;0.639;32253.0;0.533;0.148;6.8;tests performed;;;;;;9167;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;04/04/2020;1246320;48050;4594286;153620;6810;762714;2061334;79472;75987;254078;11263;12615;94;3994.0;66.058;33004.0;545.865;;;;;37375.0;657224.0;10.87;0.618;32528.0;0.538;0.141;7.1;tests performed;;;;;;9167;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;05/04/2020;1289480;43160;4465571;158870;5250;729714;2132718;71384;73858;262761;8683;12069;91;3977.0;65.777;32926.0;544.575;;;9242.636;152.867;34237.0;691461.0;11.436;0.566;33919.0;0.561;0.132;7.6;tests performed;;;;;;9167;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;06/04/2020;1325470;35990;4401143;165230;6360;704571;2192243;59525;72792;27328;10519;11653;89;3898.0;64.47;32874.0;543.715;;;;;30271.0;721732.0;11.937;0.501;34910.0;0.577;0.126;7.9;tests performed;;;;;;9167;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;07/04/2020;1355860;30390;4256286;171270;6040;671286;2242506;50263;70396;28327;999;11103;88;3792.0;62.717;32510.0;537.695;;;;;33713.0;755445.0;12.495;0.558;35497.0;0.587;0.12;8.3;tests performed;;;;;;9167;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;08/04/2020;1394220;38360;4121143;176690;5420;644857;2305951;63445;68161;292234;8964;10666;89;3693.0;61.08;32178.0;532.204;;;;;51680.0;807125.0;13.349;0.855;37957.0;0.628;0.109;9.2;tests performed;;;;;;9167;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;09/04/2020;1436260;42040;4054857;182790;6100;623429;2375482;69531;67065;302323;10089;10311;91;3605.0;59.624;32004.0;529.326;;;;;46244.0;853369.0;14.114;0.765;38877.0;0.643;0.104;9.6;tests performed;;;;;;9167;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;10/04/2020;1475770;39510;3964286;188490;5700;595429;2440829;65347;65567;31175;9427;9848;91;3497.0;57.838;31739.0;524.943;;;;;53495.0;906864.0;14.999;0.885;41002.0;0.678;0.097;10.3;tests performed;;;;;;8796;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;11/04/2020;1522710;46940;3948429;194680;6190;586571;2518465;77636;65304;321988;10238;9702;91;3381.0;55.92;31525.0;521.403;;;;;56609.0;963473.0;15.935;0.936;43750.0;0.724;0.09;11.1;tests performed;;;;;;8796;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;12/04/2020;1563630;40920;3916429;198990;4310;573143;2586144;67679;64775;329117;7128;9479;89;3343.0;55.291;31190.0;515.863;;;6346.737;104.971;46720.0;1010193.0;16.708;0.773;45533.0;0.753;0.086;11.6;tests performed;;;;;;9352;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;13/04/2020;1595160;31530;3852714;204650;5660;563143;2638293;52149;63721;338478;9361;9314;86;3260.0;53.918;31283.0;517.401;;;;;36717.0;1046910.0;17.315;0.607;46454.0;0.768;0.083;12.1;tests performed;;;;;;9352;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;14/04/2020;1624880;29720;3843143;210670;6020;562857;2687448;49155;63563;348435;9957;9309;84;3186.0;52.694;31197.0;515.978;;;;;26779.0;1073689.0;17.758;0.443;45463.0;0.752;0.085;11.8;tests performed;;;;;;9352;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;15/04/2020;1651550;26670;3676143;216450;5780;5680;2731558;4411;60801;357994;956;9394;84;3079.0;50.925;30722.0;508.122;;;;;43715.0;1117404.0;18.481;0.723;44326.0;0.733;0.083;12.1;tests performed;;;;;;9352;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;16/04/2020;1689410;37860;3616429;221700;5250;555857;2794176;62618;59813;366678;8683;9194;86;2936.0;48.56;29829.0;493.353;;;;;60999.0;1178403.0;19.49;1.009;46433.0;0.768;0.078;12.8;tests performed;;;;;;9352;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;17/04/2020;1724340;34930;35510;227450;5750;556571;2851948;57772;58731;376188;951;9205;86;2812.0;46.509;28598.0;472.993;;;;;65705.0;1244108.0;20.577;1.087;48178.0;0.797;0.074;13.6;tests performed;;;;;;9352;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;18/04/2020;1759250;34910;3379143;232270;4820;5370;2909687;57739;55889;38416;7972;8882;85;2733.0;45.202;27740.0;458.802;;;;;61725.0;1305833.0;21.598;1.021;48909.0;0.809;0.069;14.5;tests performed;;;;;;9352;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;19/04/2020;1789720;30470;3229857;236600;4330;537286;2960083;50395;5342;391321;7162;8886;84;2635.0;43.581;27668.0;457.611;;;4508.627;74.57;50708.0;1356541.0;22.436;0.839;49478.0;0.818;0.065;15.3;tests performed;;;;;;9352;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;20/04/2020;1812280;22560;3101714;241140;4540;521286;2997395;37313;513;39883;7509;8622;82;2573.0;42.556;27479.0;454.485;;;;;41483.0;1398024.0;23.122;0.686;50159.0;0.83;0.062;16.2;tests performed;;;;;;9352;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;21/04/2020;1839570;27290;30670;246480;5340;511571;3042531;45136;50726;407662;8832;8461;82;2471.0;40.869;26605.0;440.03;;;;;52126.0;1450150.0;23.985;0.862;53780.0;0.889;0.057;17.5;tests performed;;;;;;9352;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;22/04/2020;1873270;33700;3167429;250850;4370;491429;3098269;55738;52387;41489;7228;8128;83;2384.0;39.43;26189.0;433.149;;;;;63101.0;1513251.0;25.028;1.044;56550.0;0.935;0.056;17.9;tests performed;;;;;;9352;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;23/04/2020;1899730;26460;3004571;255490;4640;482714;3142032;43763;49694;422564;7674;7984;82;2267.0;37.495;25138.0;415.766;;;;;66658.0;1579909.0;26.131;1.102;57358.0;0.949;0.052;19.1;tests performed;;;;;;9352;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;24/04/2020;1929940;30210;2937143;259690;4200;460571;3191997;49965;48578;429511;6947;7618;81;2173.0;35.94;24241.0;400.931;;;;;62447.0;1642356.0;27.164;1.033;56893.0;0.941;0.052;19.4;tests performed;;;;;;9352;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;25/04/2020;1953510;23570;2775143;263840;4150;4510;3230981;38983;45899;436375;6864;7459;78;2102.0;34.766;23635.0;390.908;;;;;65387.0;1707743.0;28.245;1.081;57416.0;0.95;0.048;20.7;tests performed;;;;;;9352;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;26/04/2020;1976750;23240;2671857;266440;2600;426286;3269418;38437;44191;440675;43;705;76;2009.0;33.228;23381.0;386.707;;;3645.166;60.289;49916.0;1757659.0;29.071;0.826;57303.0;0.948;0.047;21.4;tests performed;;;;;;9352;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;27/04/2020;1994140;17390;25980;269770;3330;4090;329818;28762;42969;446182;5508;6765;74;1956.0;32.351;22309.0;368.977;;;;;32003.0;1789662.0;29.6;0.529;55948.0;0.925;0.046;21.5;tests performed;;;;;;9352;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;28/04/2020;2015050;20910;2506857;273590;3820;387286;3332764;34584;41462;4525;6318;6405;74;1863.0;30.813;21586.0;357.019;;;;;57272.0;1846934.0;30.547;0.947;56683.0;0.938;0.044;22.6;tests performed;;;;;;9352;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;29/04/2020;2035910;20860;2323429;276820;3230;3710;3367265;34501;38428;457843;5342;6136;74;1795.0;29.688;21005.0;347.409;;;;;63827.0;1910761.0;31.603;1.056;56787.0;0.939;0.041;24.4;tests performed;;;;;;9352;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;30/04/2020;2054630;18720;2212857;279670;2850;345429;3398227;30962;36599;462556;4714;5713;73;1694.0;28.018;19843.0;328.191;;;;;68456.0;1979217.0;32.735;1.132;57044.0;0.943;0.039;25.8;tests performed;;;;;;9352;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
